año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccion_id,seccion_nombre,circuito_id,circuito_nombre,mesa_id,mesa_tipo,mesa_electores,cargo_id,cargo_nombre,votos_tipo,votos_cantidad,agrupacion_id,agrupacion_nombre
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,324,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,RECURRIDO,1,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,324,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,COMANDO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,325,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,POSITIVO,71,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,325,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,POSITIVO,66,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,325,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,POSITIVO,35,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,325,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,EN BLANCO,67,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,326,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,POSITIVO,83,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,326,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,POSITIVO,79,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,326,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,POSITIVO,55,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,326,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,EN BLANCO,47,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,326,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,326,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,326,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,326,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,327,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,87,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,327,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,52,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,327,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,50,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,327,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,EN BLANCO,64,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,327,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,327,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,327,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,327,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,328,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,88,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,328,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,66,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,328,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,44,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,328,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,EN BLANCO,45,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,328,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,328,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,328,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,328,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,329,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,POSITIVO,93,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,329,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,POSITIVO,80,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,329,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,POSITIVO,30,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,329,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,EN BLANCO,59,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,329,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,329,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,329,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,329,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,330,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,POSITIVO,93,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,330,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,POSITIVO,64,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,330,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,POSITIVO,41,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,330,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,EN BLANCO,59,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,330,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,330,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,330,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,332,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,NULO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,332,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,332,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,332,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,COMANDO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,333,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,91,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,333,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,75,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,333,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,33,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,333,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,EN BLANCO,6,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,333,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,NULO,9,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,333,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,333,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,333,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,334,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,88,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,334,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,85,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,334,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,38,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,334,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,EN BLANCO,53,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,334,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,NULO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,334,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,334,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,334,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,335,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,88,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,335,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,62,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,335,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,35,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,335,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,EN BLANCO,56,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,335,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,335,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,306,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,NULO,1,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,306,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,306,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,306,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,307,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,POSITIVO,75,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,307,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,POSITIVO,66,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,307,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,POSITIVO,37,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,307,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,EN BLANCO,137,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,307,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,NULO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,307,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,307,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,307,NATIVOS,351,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,308,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,86,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,308,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,64,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,308,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,47,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,308,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,EN BLANCO,45,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,308,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,NULO,6,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,308,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,311,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,EN BLANCO,47,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,311,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,311,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,311,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,311,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,312,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,POSITIVO,81,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,312,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,POSITIVO,75,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,312,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,POSITIVO,35,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,312,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,EN BLANCO,63,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,312,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,NULO,1,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,312,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,312,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,312,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,313,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,96,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,313,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,65,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,313,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,38,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,313,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,EN BLANCO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,313,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,NULO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,313,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,313,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,313,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,314,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,82,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,314,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,80,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,314,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,42,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,314,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,EN BLANCO,47,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,314,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,NULO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,314,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,314,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,RECURRIDO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,314,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,315,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,POSITIVO,87,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,315,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,POSITIVO,71,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,315,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,POSITIVO,38,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,315,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,EN BLANCO,71,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,315,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,NULO,5,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,315,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,315,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,315,NATIVOS,349,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,316,NATIVOS,352,3,DIPUTADOS/AS NACIONALES,POSITIVO,85,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,316,NATIVOS,352,3,DIPUTADOS/AS NACIONALES,POSITIVO,84,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,316,NATIVOS,352,3,DIPUTADOS/AS NACIONALES,POSITIVO,32,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,316,NATIVOS,352,3,DIPUTADOS/AS NACIONALES,EN BLANCO,57,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,316,NATIVOS,352,3,DIPUTADOS/AS NACIONALES,NULO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,316,NATIVOS,352,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,316,NATIVOS,352,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,316,NATIVOS,352,3,DIPUTADOS/AS NACIONALES,COMANDO,2,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,317,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,POSITIVO,84,30501,LA LIBERTAD AVANZA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,317,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,POSITIVO,75,30502,UNION POR LA PATRIA
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,317,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,POSITIVO,54,30503,JUNTOS POR EL CAMBIO
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,317,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,EN BLANCO,45,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,317,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,NULO,4,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,317,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,IMPUGNADO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,317,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,RECURRIDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,317,NATIVOS,347,3,DIPUTADOS/AS NACIONALES,COMANDO,0,undefined,undefined
2023,GENERAL,PROVISORIO,NORMAL,3,Catamarca,0,1,Capital,00007,00007,318,NATIVOS,348,3,DIPUTADOS/AS NACIONALES,POSITIVO,85,30502,UNION POR LA PATRIA
